,access,bridge,from,geometry,highway,key,lanes,length,maxspeed,name,oneway,osmid,service,time,to
2860,,,42520398,"LINESTRING (587829.4805775124 4507704.781043363, 587881.7494361724 4507770.792252624)",residential,0,,84.207246617,,Bedford Avenue,False,464169428,,1.12276328823,42473952
2861,,,42473952,"LINESTRING (587829.4805775124 4507704.781043363, 587881.7494361724 4507770.792252624)",residential,1,,84.207246617,,Bedford Avenue,False,464169428,,1.12276328823,42520398
2862,,,42520398,"LINESTRING (587829.4805775124 4507704.781043363, 587886.8007809561 4507659.585504375, 587889.7587826247 4507653.769672887, 587886.3886646603 4507641.606105987)",residential,0,,92.111787413,,North 3rd Street,False,46816992,,1.22815716551,598031717
2863,,,42495847,"LINESTRING (589499.6789877272 4507969.439021262, 589508.9729859215 4507892.279116851)",residential,0,,77.8402232834,,Kingsland Avenue,False,5678239,,1.03786964378,42489753
2864,,,42489753,"LINESTRING (589499.6789877272 4507969.439021262, 589508.9729859215 4507892.279116851)",residential,1,,77.8402232834,,Kingsland Avenue,False,5678239,,1.03786964378,42495847
2865,,,42495847,"LINESTRING (589499.6789877272 4507969.439021262, 589489.6075104354 4508041.038407252)",residential,0,,72.4170686854,,Kingsland Avenue,False,5678239,,0.965560915806,42495851
2866,,,42495851,"LINESTRING (589499.6789877272 4507969.439021262, 589489.6075104354 4508041.038407252)",residential,1,,72.4170686854,,Kingsland Avenue,False,5678239,,0.965560915806,42495847
2867,,,42495847,"LINESTRING (589499.6789877272 4507969.439021262, 589420.4057067995 4507958.490850986)",residential,0,,79.8512523319,,Withers Street,False,181782253,,1.06468336443,42491524
2868,,,42491524,"LINESTRING (589499.6789877272 4507969.439021262, 589420.4057067995 4507958.490850986)",residential,1,,79.8512523319,,Withers Street,False,181782253,,1.06468336443,42495847
2869,,,42495851,"LINESTRING (589489.6075104354 4508041.038407252, 589470.1614894351 4508042.469161779)",residential,0,,19.4555107257,,Frost Street,False,46817010,,0.259406809676,42491515
2870,,,42491515,"LINESTRING (589489.6075104354 4508041.038407252, 589470.1614894351 4508042.469161779)",residential,1,,19.4555107257,,Frost Street,False,46817010,,0.259406809676,42495851
2871,,,42495851,"LINESTRING (589489.6075104354 4508041.038407252, 589484.8016463141 4508068.29210262)",residential,0,,27.7162689172,,Kingsland Avenue,False,5678239,,0.369550252229,42491511
2872,,,42491511,"LINESTRING (589489.6075104354 4508041.038407252, 589484.8016463141 4508068.29210262)",residential,1,,27.7162689172,,Kingsland Avenue,False,5678239,,0.369550252229,42495851
2873,,,42514378,"LINESTRING (589178.3554572685 4504536.857150375, 589344.5209161934 4504563.823544674)",residential,0,,167.976919616,,Gates Avenue,False,432552981,,2.23969226155,2597739083
2874,,,2597739083,"LINESTRING (589178.3554572685 4504536.857150375, 589344.5209161934 4504563.823544674)",residential,1,,167.976919616,,Gates Avenue,False,432552981,,2.23969226155,42514378
2875,,,42514378,"LINESTRING (589178.3554572685 4504536.857150375, 589165.3042030267 4504618.002064516)",residential,0,,82.3147680955,,Tompkins Avenue,False,5679708,,1.09753024127,42498863
2876,,,42498863,"LINESTRING (589178.3554572685 4504536.857150375, 589165.3042030267 4504618.002064516)",residential,1,,82.3147680955,,Tompkins Avenue,False,5679708,,1.09753024127,42514378
2877,,,42495860,"LINESTRING (589475.9032792812 4508126.693916864, 589472.6405405147 4508152.078844214)",residential,0,,25.6339730729,,Kingsland Avenue,False,5678239,,0.341786307639,42495865
2878,,,42495865,"LINESTRING (589475.9032792812 4508126.693916864, 589472.6405405147 4508152.078844214)",residential,1,,25.6339730729,,Kingsland Avenue,False,5678239,,0.341786307639,42495860
2879,,,42495860,"LINESTRING (589475.9032792812 4508126.693916864, 589484.8016463141 4508068.29210262)",residential,0,,59.1672466019,,Kingsland Avenue,False,5678239,,0.788896621359,42491511
2880,,,42491511,"LINESTRING (589475.9032792812 4508126.693916864, 589484.8016463141 4508068.29210262)",residential,1,,59.1672466019,,Kingsland Avenue,False,5678239,,0.788896621359,42495860
2881,,,42495865,"LINESTRING (589472.6405405147 4508152.078844214, 589575.6004731231 4508187.960801036)",residential,0,,108.831579422,,Richardson Street,False,5679455,,1.45108772562,42504209
2882,,,42504209,"LINESTRING (589472.6405405147 4508152.078844214, 589575.6004731231 4508187.960801036)",residential,1,,108.831579422,,Richardson Street,False,5679455,,1.45108772562,42495865
2883,,,42504062,"LINESTRING (587959.9225078342 4505829.385196525, 587972.4866711465 4505753.150937226, 587998.4313429921 4505596.029241968)",residential,0,,236.876500516,,Franklin Avenue,False,5680703,,3.15835334022,42471836
2884,,,42495871,"LINESTRING (589456.7451886045 4508265.352712719, 589450.1729746466 4508313.013379595)",residential,0,,48.1868163408,,Kingsland Avenue,False,5678239,,0.642490884544,42495878
2885,,,42495878,"LINESTRING (589456.7451886045 4508265.352712719, 589450.1729746466 4508313.013379595)",residential,1,,48.1868163408,,Kingsland Avenue,False,5678239,,0.642490884544,42495871
2886,,,42504068,"LINESTRING (588114.8154546908 4505864.195938642, 588194.5008911986 4505878.020921148)",primary,0,,80.7028234209,,Flushing Avenue,False,227074776,,1.07603764561,42498634
2887,,,42498634,"LINESTRING (588114.8154546908 4505864.195938642, 588194.5008911986 4505878.020921148)",primary,1,,80.7028234209,,Flushing Avenue,False,227074776,,1.07603764561,42504068
2888,,,42495878,"LINESTRING (589450.1729746466 4508313.013379595, 589445.8217657199 4508343.21469907, 589438.7417502616 4508392.36806589)",residential,0,,80.2982852185,,Kingsland Avenue,False,5678239,,1.07064380291,42495884
2889,,,42504075,"LINESTRING (588345.0344031107 4505902.681706202, 588422.6162068063 4505915.706966571)",primary,0,,78.4988016461,,Flushing Avenue,False,227074776,,1.04665068862,42481529
2890,,,42481529,"LINESTRING (588345.0344031107 4505902.681706202, 588422.6162068063 4505915.706966571)",primary,1,,78.4988016461,,Flushing Avenue,False,227074776,,1.04665068862,42504075
2891,,,42504075,"LINESTRING (588345.0344031107 4505902.681706202, 588269.6410345782 4505890.349422881)",primary,0,,76.2310829758,,Flushing Avenue,False,227074776,,1.01641443968,42490730
2892,,,42490730,"LINESTRING (588345.0344031107 4505902.681706202, 588269.6410345782 4505890.349422881)",primary,1,,76.2310829758,,Flushing Avenue,False,227074776,,1.01641443968,42504075
2893,,,42504075,"LINESTRING (588345.0344031107 4505902.681706202, 588384.858212896 4505659.240033041)",residential,0,,247.057802262,,Warsoff Place,False,5681171,,3.29410403016,42471849
2894,,,42471849,"LINESTRING (588345.0344031107 4505902.681706202, 588384.858212896 4505659.240033041)",residential,1,,247.057802262,,Warsoff Place,False,5681171,,3.29410403016,42504075
2895,,,42495884,"LINESTRING (589438.7417502616 4508392.36806589, 589629.088897197 4508459.059463771)",residential,0,,201.31984537,,Lombardy Street,False,5680474,,2.68426460494,42490476
2896,,,42490476,"LINESTRING (589438.7417502616 4508392.36806589, 589629.088897197 4508459.059463771)",residential,1,,201.31984537,,Lombardy Street,False,5680474,,2.68426460494,42495884
2897,,,42479505,"LINESTRING (590013.4175348731 4506051.347521217, 589989.8286864118 4506120.839390136, 589850.4428750889 4506070.134034132)",residential,0,,221.530745138,,"[u'Forrest Street', u'Stanwix Street']",False,"[276083330, 5681092]",,2.95374326851,42513688
2898,,,42479505,"LINESTRING (590013.4175348731 4506051.347521217, 590005.9039346322 4506050.112863919, 589882.1406502032 4506003.559937205)",residential,0,,139.590604401,,Noll Street,False,5676838,,1.86120805868,42479500
2899,,,42479505,"LINESTRING (590013.4175348731 4506051.347521217, 590037.2848895391 4505982.614056979)",residential,0,,72.8495065786,,Stanwix Street,False,276083330,,0.971326754381,1275778373
2900,,,1275778373,"LINESTRING (590013.4175348731 4506051.347521217, 590037.2848895391 4505982.614056979)",residential,1,,72.8495065786,,Stanwix Street,False,276083330,,0.971326754381,42479505
2901,,,42479505,"LINESTRING (590013.4175348731 4506051.347521217, 590021.8885878489 4506053.060095572, 590124.3932978554 4506088.310439545, 590129.2618141457 4506096.529750319)",residential,0,,126.376774667,,Noll Street,False,5676838,,1.68502366223,42479511
2902,,,42512274,"LINESTRING (590701.4637062608 4505358.779221902, 590679.7299327535 4505373.945922125)",secondary,0,,26.4779668492,,Bushwick Avenue,False,221725601,,0.35303955799,42513737
2903,,,42513737,"LINESTRING (590701.4637062608 4505358.779221902, 590679.7299327535 4505373.945922125)",secondary,1,,26.4779668492,,Bushwick Avenue,False,221725601,,0.35303955799,42512274
2904,,,42512274,"LINESTRING (590701.4637062608 4505358.779221902, 590590.9419138002 4505205.661180408)",residential,0,,188.887492222,,Kossuth Place,False,5679548,,2.51849989629,42505500
2905,,,42505500,"LINESTRING (590701.4637062608 4505358.779221902, 590590.9419138002 4505205.661180408)",residential,1,,188.887492222,,Kossuth Place,False,5679548,,2.51849989629,42512274
2906,,,42504087,"LINESTRING (588864.2633009892 4505987.706008507, 588938.8998237785 4505999.591227124)",primary,0,,75.413996801,,Flushing Avenue,False,227074776,,1.00551995735,42504090
2907,,,42504090,"LINESTRING (588864.2633009892 4505987.706008507, 588938.8998237785 4505999.591227124)",primary,1,,75.413996801,,Flushing Avenue,False,227074776,,1.00551995735,42504087
2908,,,42504087,"LINESTRING (588864.2633009892 4505987.706008507, 588699.1291418603 4505961.86089566)",primary,0,,166.783560308,,Flushing Avenue,False,227074776,,2.2237808041,42482215
2909,,,42482215,"LINESTRING (588864.2633009892 4505987.706008507, 588699.1291418603 4505961.86089566)",primary,1,,166.783560308,,Flushing Avenue,False,227074776,,2.2237808041,42504087
2910,,,42504090,"LINESTRING (588938.8998237785 4505999.591227124, 588949.0139254053 4506001.710836307)",primary,0,,10.3121906098,,Flushing Avenue,False,221753932,,0.137495874798,42504093
2911,,,42504093,"LINESTRING (588938.8998237785 4505999.591227124, 588949.0139254053 4506001.710836307)",primary,1,,10.3121906098,,Flushing Avenue,False,221753932,,0.137495874798,42504090
2912,,,42504090,"LINESTRING (588938.8998237785 4505999.591227124, 588951.9534947973 4505918.590230699)",residential,0,,82.172635401,,Tompkins Avenue,False,5679708,,1.09563513868,42514342
2913,,,42514342,"LINESTRING (588938.8998237785 4505999.591227124, 588951.9534947973 4505918.590230699)",residential,1,,82.172635401,,Tompkins Avenue,False,5679708,,1.09563513868,42504090
2914,,,42479515,"LINESTRING (590220.8310794293 4506225.674092378, 590341.341323007 4506390.455086906)",residential,0,,204.19338092,,Noll Street,False,5676838,,2.72257841227,42479524
2915,,,42479524,"LINESTRING (590220.8310794293 4506225.674092378, 590341.341323007 4506390.455086906)",residential,1,,204.19338092,,Noll Street,False,5676838,,2.72257841227,42479515
2916,,,42479515,"LINESTRING (590220.8310794293 4506225.674092378, 590133.9170454876 4506105.612453896, 590129.2618141457 4506096.529750319)",residential,0,,158.470034348,,Noll Street,False,5676838,,2.11293379131,42479511
2917,,,42504093,"LINESTRING (588949.0139254053 4506001.710836307, 589017.4922126134 4506012.745894809)",primary,0,,69.2122924487,,Flushing Avenue,False,227064529,,0.922830565983,42504097
2918,,,42504097,"LINESTRING (588949.0139254053 4506001.710836307, 589017.4922126134 4506012.745894809)",primary,1,,69.2122924487,,Flushing Avenue,False,227064529,,0.922830565983,42504093
2919,,,42504097,"LINESTRING (589017.4922126134 4506012.745894809, 589126.3221219151 4506111.30773289)",residential,0,,146.748254008,,Whipple Street,False,5679826,,1.95664338678,42499146
2920,,,42499146,"LINESTRING (589017.4922126134 4506012.745894809, 589126.3221219151 4506111.30773289)",residential,1,,146.748254008,,Whipple Street,False,5679826,,1.95664338678,42504097
2921,,,42479524,"LINESTRING (590341.341323007 4506390.455086906, 590382.9273376648 4506448.116175226, 590384.860944768 4506452.380810615, 590385.8293932937 4506457.499671927, 590385.8607042125 4506471.57779184)",residential,0,,95.1171593933,,Noll Street,False,5676838,,1.26822879191,42479528
2922,,,42479524,"LINESTRING (590341.341323007 4506390.455086906, 590293.5431098982 4506423.180308084)",residential,0,,57.871926128,,Wilson Avenue,False,5678262,,0.771625681707,42490298
2923,,,42490298,"LINESTRING (590341.341323007 4506390.455086906, 590293.5431098982 4506423.180308084)",residential,1,,57.871926128,,Wilson Avenue,False,5678262,,0.771625681707,42479524
2924,,,42504102,"LINESTRING (589387.2709924287 4506073.811677255, 589514.4534912402 4506114.424521199)",primary,0,,133.254789447,,Flushing Avenue,False,221753936,,1.77673052596,42499081
2925,,,42499081,"LINESTRING (589387.2709924287 4506073.811677255, 589514.4534912402 4506114.424521199)",primary,1,,133.254789447,,Flushing Avenue,False,221753936,,1.77673052596,42504102
2926,,,42504102,"LINESTRING (589387.2709924287 4506073.811677255, 589453.9307103786 4506025.320726723)",primary,0,,82.3605226679,25 mph,Broadway,False,221753935,,1.09814030224,42499079
2927,,,42499079,"LINESTRING (589387.2709924287 4506073.811677255, 589453.9307103786 4506025.320726723)",primary,1,,82.3605226679,25 mph,Broadway,False,221753935,,1.09814030224,42504102
2928,,,42504102,"LINESTRING (589387.2709924287 4506073.811677255, 589367.9665686461 4506089.02245925)",primary,0,,24.5594861856,,Broadway,False,221753944,,0.327459815808,2568052329
2929,,,2568052329,"LINESTRING (589387.2709924287 4506073.811677255, 589367.9665686461 4506089.02245925)",primary,1,,24.5594861856,,Broadway,False,221753944,,0.327459815808,42504102
2930,,,42479528,"LINESTRING (590385.8607042125 4506471.57779184, 590496.4513607614 4506530.457823539)",primary,0,,125.109664224,,Flushing Avenue,False,221753936,,1.66812885631,42504145
2931,,,42504145,"LINESTRING (590385.8607042125 4506471.57779184, 590496.4513607614 4506530.457823539)",primary,1,,125.109664224,,Flushing Avenue,False,221753936,,1.66812885631,42479528
2932,,,42479528,"LINESTRING (590385.8607042125 4506471.57779184, 590370.6110378315 4506463.864699014)",primary,0,,17.063571072,,Flushing Avenue,False,221753936,,0.22751428096,42504129
2933,,,42504129,"LINESTRING (590385.8607042125 4506471.57779184, 590370.6110378315 4506463.864699014)",primary,1,,17.063571072,,Flushing Avenue,False,221753936,,0.22751428096,42479528
2934,,,42515613,"LINESTRING (589591.8195763346 4506138.006683888, 589613.7714428271 4506118.398630047)",residential,0,,29.4198761781,,Beaver Street,False,5681963,,0.392265015708,42504106
2935,,,42504106,"LINESTRING (589591.8195763346 4506138.006683888, 589613.7714428271 4506118.398630047)",residential,1,,29.4198761781,,Beaver Street,False,5681963,,0.392265015708,42515613
2936,,,42504109,"LINESTRING (589803.7855669623 4506210.401851757, 589807.0218130152 4506200.615487143, 589807.8461637985 4506198.127447628, 589825.9749081857 4506143.279492754)",secondary,0,,70.7879036565,,Bushwick Avenue,False,471943031,,0.94383871542,42513686
2937,,,42504109,"LINESTRING (589803.7855669623 4506210.401851757, 589800.7161565152 4506219.668428856, 589774.3201695303 4506299.307761446)",secondary,0,,93.7795500699,,Bushwick Avenue,False,471943031,,1.25039400093,42513684
2938,,,42504116,"LINESTRING (590164.0036710983 4506354.769425937, 590228.437899995 4506387.405070438)",primary,0,,72.1201927316,,Flushing Avenue,False,221753936,,0.961602569754,42504122
2939,,,42504122,"LINESTRING (590164.0036710983 4506354.769425937, 590228.437899995 4506387.405070438)",primary,1,,72.1201927316,,Flushing Avenue,False,221753936,,0.961602569754,42504116
2940,,,42504122,"LINESTRING (590228.437899995 4506387.405070438, 590293.5431098982 4506423.180308084)",primary,0,,74.1842499517,,Flushing Avenue,False,221753936,,0.989123332689,42490298
2941,,,42490298,"LINESTRING (590228.437899995 4506387.405070438, 590293.5431098982 4506423.180308084)",primary,1,,74.1842499517,,Flushing Avenue,False,221753936,,0.989123332689,42504122
2942,,,42504129,"LINESTRING (590370.6110378315 4506463.864699014, 590293.5431098982 4506423.180308084)",primary,0,,87.0222933717,,Flushing Avenue,False,221753936,,1.16029724496,42490298
2943,,,42490298,"LINESTRING (590370.6110378315 4506463.864699014, 590293.5431098982 4506423.180308084)",primary,1,,87.0222933717,,Flushing Avenue,False,221753936,,1.16029724496,42504129
2944,,,4593135559,"LINESTRING (588141.325806568 4507130.796995362, 588128.1513922678 4507128.964059621)",primary,0,,13.2729784051,,Borinquen Place,False,357948789,,0.176973045402,42463272
